ID,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
10019,21,0.624,1,1,0,3,4,7,8,4,1,76.8099839,1
10020,100,0.887,1,0,0,2,,6,4,4,1,4,1
10021,103,0.92,1,1,0,3,4,16,8,4,2,17,1
10022,103,0.924050029,1,0,2,3,4,11,,,2,75.29998084,1
10023,83,0.923,0,1,0,3,4,5,8,4,2,17,0
10024,103,0.92,0,0,0,3,4,7,,,1,58.78336264,1
10025,102,0.804,1,1,0,4,4,12,3,4,0,26,1
10026,73,0.838684344,1,1,0,3,4,10,,,0,93.84601074,1
10027,21,0.624,1,1,0,3,4,25,4,4,1,35.00618562,1
10028,21,0.786406068,0,1,0,3,4,6,8,4,2,27.65568791,1
10029,102,0.804,1,1,0,4,4,10,3,4,1,76,0
10030,160,0.92,1,1,0,3,4,3,8,4,1,17,0
10031,98,0.949,1,1,0,,,16,6,4,3,58,0
10032,21,0.624,1,1,2,3,4,3,3,4,1,86,0
10033,21,0.668586648,1,1,0,3,4,7,,4,1,88.55854804,1
10034,103,0.755866463,1,1,0,3,4,25,,,1,180.2558338,1
10035,103,0.92,1,1,0,,,10,4,,1,10,0
10036,21,0.633739739,0,0,2,3,4,1,,,1,10.45919857,1
10037,21,0.69210659,0,1,0,3,4,6,,,1,23.78338744,1
10038,33,0.887741126,1,0,0,3,4,1,,,2,18.15965785,1
10039,21,0.672855272,1,0,0,3,4,9,,,1,45.61112574,1
10040,21,0.759391829,0,1,0,3,4,6,,,1,53.74346951,1
10041,103,0.720879169,1,1,0,3,4,10,4,4,1,41.16304874,1
10042,103,0.871634487,1,1,0,3,4,5,,4,1,33.11770789,1
10043,21,0.624,1,1,0,3,4,18,2,4,0,72.1080977,1
10044,21,0.624,1,1,0,4,4,8,4,4,3,9,1
10045,103,0.824364707,0,1,0,3,4,10,,4,5,142.0317168,1
10046,103,0.92,0,1,0,3,4,5,8,4,2,57,0
10047,103,0.92,0,0,2,3,4,8,,5,1,196,0
10048,103,0.92,1,1,0,4,4,25,8,4,5,28,0
10049,114,0.926,1,1,0,4,4,9,4,4,1,216,0
10050,97,0.925,1,1,0,4,4,25,6,4,5,124,0
10051,73,0.754,1,1,0,3,4,16,,,1,30,0
10052,103,0.92,1,0,2,2,,3,8,4,1,30,0
10053,103,0.92,1,1,0,3,4,15,3,2,2,31,0
10054,103,0.92,1,1,0,3,4,4,3,4,1,58,0
10055,162,0.767,0,0,2,3,4,3,,,1,94,1
10056,23,0.899,1,1,0,3,4,16,2,2,2,9,1
10057,160,0.92,1,1,0,3,4,8,3,4,5,94,0
10058,11,0.55,1,1,2,3,4,9,2,4,5,14,0
10059,103,0.92,1,1,0,2,,3,,,1,38,0
10060,72,0.900590934,1,1,0,3,4,25,,,2,78.29546678,1
10061,11,0.55,1,1,0,3,4,5,,,1,146,1
10062,64,0.681515708,1,0,0,3,4,3,,,0,8.95645045,1
10063,114,0.926,1,1,2,4,4,8,4,4,2,15,1
10064,21,0.621514628,1,1,0,3,4,11,3,4,1,39.53879695,1
10065,21,0.624,1,0,0,4,4,10,5,5,4,33,1
10066,21,0.805570372,1,1,0,3,4,25,4,4,0,21.74754761,1
10067,103,0.851429469,1,0,2,3,2,25,,,4,18.60060141,1
10068,21,0.624,1,1,0,4,4,5,3,4,2,107,0
10069,103,0.92,1,1,0,3,4,25,8,4,5,49,0
10070,21,0.624,1,1,0,3,4,11,1,4,1,52.59872582,1
10071,103,0.92,0,1,0,3,4,4,6,4,1,84,0
10072,103,0.92,1,1,1,3,4,17,7,4,5,15,0
10073,103,0.92,1,1,0,3,4,8,1,1,1,90,0
10074,21,0.827698567,0,0,0,3,4,10,,,0,146.4515875,1
10075,114,0.926,0,1,1,3,4,10,2,1,1,4,0
10076,103,0.92,1,1,0,3,4,11,,4,1,34.35132714,1
10077,103,0.92,0,1,0,2,,3,3,4,1,36,0
10078,102,0.804,1,1,0,2,,5,,,1,82,0
10079,21,0.624,0,0,2,3,4,7,,,0,27.8604896,1
10080,16,0.91,0,1,0,3,4,13,2,4,5,29,0
10081,21,0.624,1,1,0,3,4,9,2,4,0,79.53562593,1
10082,103,0.728889325,1,0,0,3,4,0,,,1,19.4865309,1
10083,21,0.624,1,0,2,2,,3,,,0,12,0
10084,21,0.624,1,1,0,3,4,8,4,4,1,80.51798683,1
10085,21,0.624,1,0,2,2,,3,,,0,148,1
10086,90,0.698,1,1,2,3,4,8,3,4,1,56,0
10087,67,0.575944503,1,0,0,3,4,4,,,2,59.49398613,1
10088,114,0.926,1,1,0,5,4,16,4,5,2,28,0
10089,104,0.924,1,1,0,3,4,12,8,4,4,22,0
10090,21,0.624,1,1,0,3,4,8,8,4,1,204,0
10091,114,0.926,1,1,0,3,4,5,6,4,5,37,0
10092,103,0.92,2,1,0,3,2,4,5,2,3,127,1
10093,103,0.92,1,1,0,3,4,25,2,4,0,31,0
10094,160,0.92,1,1,0,3,4,17,,,2,58,0
10095,21,0.624,0,0,0,4,4,10,3,1,1,32,1
10096,165,0.903,1,1,0,5,4,4,7,5,2,21,1
10097,21,0.785130415,1,0,2,3,4,3,,,0,41.62103313,1
10098,160,0.92,1,1,0,4,4,25,,,5,77,1
10099,150,0.698,1,0,2,3,4,6,,,1,150,0
10100,103,0.554662861,1,1,0,3,4,25,,,1,145.0674278,1
10101,136,0.897,1,1,0,4,4,11,1,4,3,56,0
10102,11,0.862188468,1,1,0,3,4,25,,,2,56.78123691,1
10103,160,0.92,1,1,0,3,4,5,8,4,1,49,0
10104,103,0.92,2,1,0,3,2,0,,,1,42,1
10105,21,0.624,1,1,0,3,4,0,4,4,1,54.99307193,1
10106,103,0.92,1,1,0,4,4,18,7,4,1,11,0
10107,102,0.804,0,1,1,3,4,8,2,4,1,17,0
10108,75,0.939,1,1,0,3,4,9,,4,0,80,0
10109,103,0.92,1,1,0,3,4,25,4,2,3,12,0
10110,103,0.92,1,1,0,3,4,14,8,4,5,18,0
10111,75,0.939,1,1,1,3,4,19,,,5,112,0
10112,11,0.55,1,1,0,3,4,5,3,4,1,86,0
10113,21,0.728875033,1,1,0,3,4,16,3,4,1,57.03332445,1
10114,41,0.827,1,1,0,3,4,17,4,4,1,30,0
10115,21,0.624,0,0,0,4,4,3,1,4,,160,1
10116,21,0.624,1,1,2,3,4,5,5,4,4,160,1
10117,16,0.91,1,1,0,3,4,25,,,5,146,1
10118,64,0.666,1,1,0,3,5,6,3,2,1,134,0
10119,21,0.906556225,1,0,2,3,4,6,,,0,48.03501062,1
10120,89,0.925,0,0,0,2,,0,,4,0,72,0
10121,103,0.92,1,1,2,4,4,14,8,4,3,102,1
10122,103,0.736403441,1,1,0,3,4,25,,,1,51.67225808,1
10123,28,0.939,1,0,0,3,4,4,3,4,1,97,0
10124,67,0.855,1,1,0,3,4,11,3,4,1,150,0
10125,159,0.843,1,0,2,3,4,6,,,5,154,0
10126,103,0.92,1,0,2,2,,4,,,1,111,1
10127,103,0.899004346,1,1,0,3,4,8,,4,1,7.0068293,1
10128,99,0.915,0,0,2,3,4,11,,,,24,0
10129,102,0.804,1,1,0,3,4,25,3,2,1,108,0
10130,103,0.92,1,1,0,3,4,9,8,4,1,72,0
10131,21,0.633292618,1,1,0,3,4,25,5,,4,45.28728904,1
10132,21,0.624,1,1,0,3,4,5,8,4,1,67.47785344,1
10133,16,0.91,1,0,2,2,,6,,,0,78,0
10134,103,0.92,1,1,0,3,4,25,3,4,5,56,1
10135,67,0.855,0,0,0,3,4,4,8,4,2,75,0
10136,80,0.847,0,0,0,3,4,0,1,4,1,40,1
10137,71,0.884,0,1,0,3,4,25,,,5,24,1
10138,21,0.682017793,1,1,0,3,4,25,8,4,1,48.59170931,1
10139,21,0.624,0,1,2,3,,6,8,4,1,82,1
10140,103,0.790391744,1,1,0,3,4,25,,,1,50.40610841,1
10141,103,0.92,0,1,0,3,4,25,6,4,5,121,0
10142,21,0.624,1,1,0,3,4,0,3,4,1,39.76969235,1
10143,21,0.624,0,1,0,3,4,7,8,4,1,8,1
10144,103,0.92,1,0,1,3,4,7,,,1,81,0
10145,103,0.92,1,1,0,3,4,25,8,4,5,72,0
10146,162,0.767,1,0,2,2,,4,,,2,17,1
10147,103,0.92,1,1,2,3,4,6,1,1,1,19,0
10148,103,0.648721888,1,1,0,3,4,25,,4,1,69.15009665,1
10149,103,0.925365106,1,1,0,3,4,9,,,1,23.57673758,1
10150,116,0.743,1,1,0,4,4,25,8,4,1,6,0
10151,103,0.92,1,1,0,3,4,18,4,2,1,42,0
10152,21,0.624,1,1,0,4,4,7,8,4,1,48.43558934,1
10153,160,0.92,1,1,0,3,4,6,3,5,2,42,0
10154,21,0.911651434,1,1,0,3,4,25,4,4,1,6.817933815,1
10155,90,0.858552304,1,1,0,3,4,3,,,2,85.62509538,1
10156,136,0.897,1,1,0,4,4,7,,,0,27,1
10157,83,0.923,0,1,0,3,1,11,4,,5,7,0
10158,21,0.624,1,1,2,,,9,3,4,1,27,0
10159,61,0.913,2,1,0,3,4,12,7,,1,86,1
10160,67,0.855,2,0,2,3,4,7,,,2,16,1
10161,103,0.92,1,1,0,3,4,8,4,4,1,44,0
10162,21,0.92,1,1,0,3,4,4,,,5,50.57679628,1
10163,21,0.624,1,0,0,3,4,7,,,1,73.41457418,1
10164,28,0.939,2,1,0,3,4,7,3,4,2,144,0
10165,160,0.836585972,1,0,0,3,4,5,,,1,42.27821188,1
10166,99,0.622393854,1,0,2,3,4,4,,,1,15.45376007,1
10167,103,0.92,1,1,2,3,4,1,1,1,1,73,0
10168,103,0.910434246,1,0,0,3,4,4,6,4,1,140.9360587,1
10169,55,0.875095334,1,0,0,3,4,2,,,1,41.30841295,1
10170,71,0.884,1,1,0,3,4,15,1,,1,80,0
10171,103,0.92,1,1,0,3,3,6,4,4,3,166,1
10172,37,0.794,1,1,0,3,4,9,3,4,1,36,0
10173,103,0.92,1,1,0,3,4,11,3,2,1,46,0
10174,71,0.884,1,1,0,3,4,14,3,4,3,20,0
10175,103,0.92,1,1,0,3,4,25,3,2,1,31,0
10176,21,0.911675664,1,1,0,3,4,25,3,4,1,60.25206732,1
10177,21,0.624,1,1,0,3,4,3,2,4,1,58,0
10178,16,0.91,1,1,0,3,4,6,3,4,1,102,0
10179,103,0.92,0,0,2,3,4,,8,,,20,1
10180,21,0.624,1,1,0,3,4,3,8,4,1,164.5286566,1
10181,50,0.896,0,1,,3,4,16,7,5,5,50,0
10182,103,0.92,1,1,0,3,4,9,5,4,2,35,0
10183,43,0.516,1,1,0,3,4,13,1,1,5,36,1
10184,11,0.55,1,0,2,3,4,4,,,1,43,0
10185,103,0.92,1,0,2,3,4,11,,,0,6,0
10186,103,0.92,1,1,0,3,4,17,,,5,96,1
10187,75,0.939,1,1,0,3,4,10,2,4,2,123,0
10188,64,0.666,1,1,0,3,4,14,3,4,4,31,0
10189,21,0.624,1,1,2,4,4,10,3,4,2,61,1
10190,145,0.555,1,1,0,3,4,4,,,0,86,0
10191,83,0.923,1,0,2,2,,2,,,0,52,0
10192,104,0.924,1,1,0,4,4,19,2,4,5,232,0
10193,90,0.711530577,0,0,2,3,4,1,,,0,29.76023343,1
10194,103,0.92,0,1,1,3,4,15,4,5,1,106,0
10195,73,0.671152702,1,1,0,3,4,8,,,1,156.2073538,1
10196,21,0.624,0,1,0,3,4,3,,,1,46.10541764,1
10197,71,0.884,0,1,1,4,4,25,2,2,2,5,0
10198,21,0.624,1,1,0,3,4,3,4,4,1,76,0
10199,90,0.879845206,0,1,2,3,4,15,,,1,37.99670948,1
10200,21,0.624,1,1,0,3,4,10,3,2,1,316,1
10201,21,0.668896618,1,1,2,3,4,0,,,1,32.55169097,1
10202,98,0.734181221,1,1,0,3,4,12,,,1,32.88379213,1
10203,21,0.619712046,0,0,0,3,4,0,,,1,4.477484699,1
10204,21,0.624,1,1,0,3,4,4,,,1,165.6652551,1
10205,160,0.92,1,0,0,,,3,,,,53,0
10206,160,0.92,0,0,2,2,,6,,,1,20,1
10207,160,0.92,0,0,2,3,4,2,,,1,13,1
10208,129,0.625,0,1,1,3,4,6,3,4,4,72,0
10209,103,0.860881887,1,0,0,3,4,2,,,1,34.56867927,1
10210,103,0.79206571,1,1,0,3,4,3,,,2,203.5086297,1
10211,114,0.926,1,1,0,2,,11,2,4,1,120,0
10212,16,0.91,0,1,0,5,4,25,8,4,5,35,1
10213,100,0.887,1,0,2,3,5,14,,,0,35,0
10214,103,0.92,1,1,0,3,4,7,,,1,70.56167935,1
10215,98,0.834031899,1,0,0,4,4,1,,,1,52.0392763,1
10216,103,0.92,1,1,0,3,4,15,8,4,5,31,1
10217,136,0.897,0,1,2,3,4,2,3,4,1,18,0
10218,16,0.91,1,1,0,2,,11,8,4,5,42,0
10219,16,0.91,1,1,0,3,4,20,6,4,3,280,1
10220,160,0.92,0,0,2,3,4,4,,,1,28,1
10221,103,0.92,1,1,0,3,4,10,6,4,1,32,0
10222,114,0.926,0,1,1,3,4,4,8,,1,272,0
10223,19,0.716743672,1,1,0,3,4,25,,,1,56.15688034,1
10224,103,0.735,1,1,0,3,4,15,2,4,1,96.81107248,1
10225,103,0.92,1,1,0,4,4,5,2,4,4,128,0
10226,103,0.894842325,1,0,2,3,4,7,,,0,43.05995162,1
10227,21,0.713442762,1,0,2,3,4,0,,,0,38.32790052,1
10228,160,0.92,1,1,0,3,4,11,,,2,48.2762005,1
10229,103,0.92,1,1,0,3,4,6,4,4,1,30,1
10230,21,0.624,2,1,0,3,4,11,3,4,5,74,0
10231,21,0.624,1,0,0,3,4,5,3,2,1,16,1
10232,21,0.624,0,0,0,3,4,3,1,4,1,59.63485837,1
10233,103,0.92,0,0,0,1,,2,,,0,15,0
10234,21,0.624,1,1,2,4,4,0,8,4,1,98.51385228,1
10235,103,0.92,1,1,0,3,4,12,8,4,5,7,0
10236,16,0.91,1,1,0,3,4,16,2,4,1,90,0
10237,16,0.91,1,1,0,3,0,2,1,4,1,130,0
10238,103,0.851868975,1,1,2,3,4,4,,,1,32.41939636,1
10239,103,0.92,1,1,0,3,4,25,3,5,3,110,1
10240,103,0.92,0,1,0,3,5,17,,,1,24,1
10241,103,0.92,1,0,2,3,4,1,,,0,110,0
10242,138,0.836,1,1,0,4,4,25,5,4,5,38,0
10243,103,0.92,1,1,0,3,4,12,5,0,1,58,1
10244,21,0.624,0,1,0,4,4,10,4,4,4,44,1
10245,21,0.624,1,1,0,3,4,4,,4,1,101.076938,1
10246,21,0.624,1,1,2,3,4,6,4,4,2,20,0
10247,21,0.624,0,0,2,3,4,2,,4,0,11,1
10248,67,0.855,1,0,,2,,4,,,0,63,0
10249,16,0.91,1,0,2,2,,4,,,1,78,0
10250,114,0.926,1,1,0,4,4,12,6,4,1,82,0
10251,165,0.903,0,1,0,3,4,25,,,5,80,0
10252,21,0.75320714,1,1,0,3,4,6,4,4,1,31.01026501,1
10253,103,0.92,0,1,0,4,5,25,,,5,90,1
10254,21,0.586665311,0,1,0,3,4,1,,1,1,53.14230741,1
10255,160,0.92,0,1,0,4,4,25,8,5,5,40,0
10256,103,0.92,0,1,0,3,1,5,6,5,1,42,0
10257,16,0.91,0,1,0,3,4,25,1,4,5,99,0
10258,20,0.796,0,1,1,4,4,4,3,2,1,74,0
10259,16,0.91,0,1,0,3,4,25,2,4,5,282,0
10260,103,0.92,1,1,0,3,0,18,8,4,4,100,0
10261,73,0.723870724,1,0,0,3,4,1,,,1,129.3570691,1
10262,103,0.877318917,1,1,0,3,4,8,,,1,68.0560996,1
10263,75,0.939,1,1,0,3,4,14,7,5,1,44,0
10264,103,0.92,1,1,0,3,4,25,8,4,5,22,0
10265,160,0.92,1,1,0,3,4,14,3,4,5,58,0
10266,103,0.92,1,1,0,3,4,3,3,2,1,52,0
10267,19,0.643032876,1,1,2,4,4,1,,,1,40.76509221,1
10268,50,0.896,1,1,0,3,4,18,,,2,322,0
10269,114,0.926,1,1,0,2,,25,,,1,40,1
10270,114,0.624,1,1,0,3,4,12,3,4,1,23.84438647,1
10271,21,0.624,0,1,0,4,4,0,4,4,1,53,0
10272,36,0.893,0,0,0,2,,15,1,4,2,46,0
10273,67,0.855,1,1,0,3,4,8,8,,3,36,0
10274,138,0.836,1,0,2,2,,5,4,4,1,45,0
10275,114,0.916779655,1,1,0,3,4,5,,,1,80.45424167,1
10276,36,0.893,1,1,0,3,4,9,4,4,3,10,0
10277,123,0.738,1,1,2,3,4,3,8,4,1,24,0
10278,103,0.92,1,1,0,3,4,25,3,4,5,148,0
10279,45,0.75607733,1,0,2,3,4,3,,,1,54.43289269,1
10280,11,0.55,1,1,0,3,4,8,,,1,11,0
10281,21,0.624,1,1,0,4,4,15,8,4,1,75,0
10282,21,0.624,1,1,0,3,4,5,4,4,0,87,1
10283,103,0.92,1,1,0,3,4,25,,,4,69.33353363,1
10284,99,0.550410525,1,0,2,3,4,4,,,1,18.40431234,1
10285,93,0.865,0,1,0,2,,12,4,4,2,4,0
10286,114,0.926,0,0,2,3,4,3,6,4,0,60,0
10287,74,0.579,1,1,1,4,4,4,5,4,1,64,0
10288,21,0.624,1,1,0,3,4,5,2,2,1,44,1
10289,21,0.624,1,1,0,3,4,0,3,4,1,45,1
10290,21,0.624,0,0,0,3,4,5,8,4,2,36,0
10291,89,0.813946793,1,1,0,3,4,10,,4,1,91.93747231,1
10292,97,0.757288775,0,1,0,4,4,5,,,0,25.39539242,1
10293,103,0.858088313,1,1,2,4,4,3,,,1,45,1
10294,103,0.92,0,0,2,3,4,4,,,1,55.39948753,1
10295,21,0.68260979,1,1,0,3,4,6,2,4,1,103.253135,1
10296,136,0.897,1,1,,3,4,7,3,4,1,21,0
10297,40,0.776,1,0,2,3,4,5,,,1,330,0
10298,103,0.919533994,1,0,0,3,4,25,,,,67.36470069,1
10299,77,0.83,1,1,0,3,4,15,2,4,2,16,0
10300,103,0.92,1,1,0,3,4,7,8,,1,113.4243631,1
10301,21,0.624,0,1,0,4,4,12,5,4,3,110,1
10302,21,0.624,0,0,0,2,,6,,,5,17,1
10303,103,0.92,0,1,0,3,4,16,4,4,0,142,0
10304,160,0.92,1,1,0,4,4,11,4,4,1,102,0
10305,23,0.899,0,1,0,3,4,25,7,4,,39,0
10306,103,0.92,1,1,0,3,4,25,8,4,1,54.48259625,1
10307,103,0.850945267,1,1,0,3,4,25,,,1,32.43377682,1
10308,21,0.624,0,1,0,4,4,7,1,4,1,75,1
10309,16,0.91,1,1,0,3,4,6,6,4,1,31,0
10310,103,0.92103218,1,1,0,3,4,1,3,4,1,64.75247871,1
10311,159,0.843,0,0,0,5,4,9,8,4,1,87,0
10312,103,0.92,0,1,0,3,4,25,8,4,5,79,0
10313,103,0.92,1,1,0,3,4,25,,,1,32.6929336,1
10314,16,0.91,1,0,2,4,2,25,,,3,94,0
10315,21,0.624,1,1,0,3,4,4,1,4,1,81.81905262,1
10316,83,0.923,1,1,0,3,4,5,3,2,2,70,1
10317,21,0.924926535,1,0,2,3,4,6,,,0,34.61019803,1
10318,114,0.926,1,0,2,2,,9,4,4,1,5,0
10319,103,0.92,1,1,0,3,4,16,,,1,4,0
10320,162,0.767,2,0,0,4,3,1,,,0,54,1
10321,16,0.91,1,1,0,3,4,7,5,4,5,106,0
10322,103,0.92,1,1,0,3,4,4,,,2,18.31247015,1
10323,21,0.624,0,1,0,4,4,5,4,4,1,44.76374947,1
10324,90,0.917366114,1,1,2,3,4,5,,,0,78.23174687,1
10325,150,0.698,1,1,0,4,4,25,6,4,5,22,0
10326,103,0.92,1,1,0,3,4,25,7,4,1,8,0
10327,103,0.911264245,1,1,0,3,4,25,,,5,74.84542178,1
10328,103,0.92,1,1,0,3,4,4,,,2,44,0
10329,103,0.67275172,1,0,2,3,4,9,,,1,104.117544,1
10330,79,0.698,0,0,2,4,4,16,,,2,12,0
10331,16,0.91,1,1,0,3,4,25,,,1,91,0
10332,103,0.835094845,1,0,0,3,4,5,,,1,130.3135594,1
10333,21,0.624,0,1,2,3,4,4,5,4,,46,1
10334,21,0.624,1,1,2,,,6,4,4,1,51,0
10335,21,0.807691468,1,0,0,3,4,2,,,1,18.19008364,1
10336,21,0.624,1,1,0,3,4,7,,4,2,21.03107975,1
10337,73,0.754,1,1,0,4,2,25,,,2,26,0
10338,16,0.91,1,1,0,3,4,25,3,2,1,26,0
10339,136,0.897,1,1,0,,,17,3,1,3,58,0
10340,103,0.92,1,1,0,3,4,25,4,4,2,21,0
10341,103,0.92,1,1,0,3,4,25,4,4,5,24,0
10342,19,0.682,0,1,0,3,5,6,5,5,1,112,0
10343,67,0.855,1,0,0,4,4,25,2,2,5,78,0
10344,149,0.689,0,0,0,2,,12,,,0,41,0
10345,41,0.827,1,1,0,3,4,19,8,4,0,10,0
10346,103,0.92,1,1,0,3,4,5,,,1,112.8920709,1
10347,21,0.624,1,0,0,3,4,2,4,4,1,140,1
10348,48,0.493,1,1,0,2,,5,,,0,18,0
10349,160,0.92,1,1,0,3,4,4,2,2,1,102,0
10350,67,0.855,1,1,0,3,4,0,,,1,41,0
10351,16,0.91,1,1,0,3,4,12,3,4,1,22,0
10352,99,0.760470016,1,0,2,3,4,4,,,1,10.32081726,1
10353,103,0.92,0,1,0,3,4,25,4,4,3,9,0
10354,114,0.926,1,1,0,3,4,15,5,4,2,21,0
10355,21,0.624,0,1,2,3,4,9,,,1,13.0371986,1
10356,103,0.92,1,1,0,3,4,4,8,3,1,47,0
10357,114,0.926,0,0,2,2,,1,4,5,1,21,0
10358,21,0.637455427,1,1,0,3,4,3,,,1,184.9713482,1
10359,142,0.727,0,1,0,3,4,6,3,4,1,34,0
10360,103,0.92,0,1,0,4,4,10,,,1,24,0
10361,43,0.562164273,1,1,0,3,4,10,,,5,13.41170462,1
10362,21,0.624,1,1,0,3,4,9,3,4,1,27.57049728,1
10363,103,0.92,0,1,0,3,4,15,8,,1,111,1
10364,46,0.762,2,1,1,4,4,6,,,3,41,0
10365,160,0.92,1,1,0,3,4,19,,,5,163,0
10366,73,0.754,0,0,0,3,4,9,8,5,5,15,0
10367,72,0.795,1,1,1,3,4,5,1,1,1,80,0
10368,21,0.800480062,1,0,0,3,4,2,,,0,53.66413925,1
10369,23,0.899,2,1,0,3,4,17,1,2,1,52,0
10370,103,0.619022898,0,1,0,3,4,25,,,1,13.33180681,1
10371,67,0.855,1,1,1,2,,9,4,4,1,50,1
10372,114,0.926,1,1,0,4,4,14,5,4,1,52,0
10373,103,0.913437925,1,1,0,3,4,25,,,5,39.46871961,1
10374,100,0.887,1,1,0,4,4,11,,,2,178,0
10375,21,0.624,1,1,0,3,4,9,4,4,1,28.59334333,1
10376,103,0.92,0,1,0,3,4,,8,4,1,83,0
10377,103,0.92,1,1,0,3,4,9,3,4,1,18,0
10378,103,0.92,2,1,0,3,4,25,,,5,38.03260962,1
10379,36,0.893,1,1,0,3,4,5,1,1,1,27,0
10380,71,0.884,1,1,0,3,4,9,2,2,1,69,0
10381,21,0.738264322,1,1,0,3,4,25,4,4,1,54.9539568,1
10382,103,0.92,1,1,0,4,2,18,7,0,5,52,0
10383,42,0.624,1,0,0,3,,1,,,5,116.222515,1
10384,16,0.91,1,0,0,3,4,18,7,4,2,99,0
10385,16,0.91,1,0,0,4,2,16,8,4,4,18,0
10386,103,0.824043178,1,1,0,3,4,7,,,1,66.66336716,1
10387,100,0.887,1,1,1,3,4,25,,,1,94,1
10388,136,0.897,1,1,0,4,4,4,3,,1,112,0
10389,16,0.91,0,0,0,2,,2,,,0,108,0
10390,103,0.92,1,0,2,3,4,4,,,1,34,1
10391,21,0.624,1,0,2,2,,8,,,0,111,0
10392,103,0.92,1,0,0,3,4,25,,,1,10.41229004,1
10393,21,0.624,0,1,2,3,4,4,3,4,1,13.64997051,1
10394,21,0.624,1,1,2,4,4,2,3,2,1,30,0
10395,21,0.601713419,1,1,0,3,4,0,4,4,1,58.9715441,1
10396,162,0.767,0,1,0,4,4,9,,,4,61,0
10397,103,0.822759916,0,0,2,3,4,25,,,1,105.7973558,1
10398,173,0.878,1,1,0,3,4,4,8,4,1,30,0
10399,116,0.743,1,1,0,4,4,11,,,1,28,1
10400,16,0.91,1,1,0,3,4,11,3,4,4,82,0
10401,21,0.624,1,0,2,2,,2,,,1,94,0
10402,61,0.913,0,1,0,4,4,13,6,4,1,108,0
10403,103,0.92,1,1,0,3,4,10,8,4,1,52,0
10404,114,0.760818959,1,1,0,3,4,7,2,4,1,44.82418046,1
10405,103,0.681877074,1,0,2,3,4,5,,,1,170.4133953,1
10406,73,0.754,1,1,0,3,4,19,6,4,5,15,0
10407,78,0.582178231,1,0,2,3,4,3,,,0,21.66723857,1
10408,114,0.926,2,1,0,2,,6,5,4,0,23,0
10409,21,0.92,1,1,0,3,4,7,,,1,19.4272699,1
10410,12,0.64,0,1,1,2,,6,4,,1,10,0
10411,21,0.624,1,1,0,3,4,25,,4,1,30.65775696,1
10412,114,0.926,1,1,0,3,4,4,1,4,4,16,1
10413,162,0.767,1,1,0,3,4,15,,,1,60,1
10414,21,0.688299147,1,1,0,2,4,6,,,1,20.87588904,1
10415,101,0.558,1,0,0,3,4,4,3,4,1,53,1
10416,23,0.899,1,1,2,3,4,10,1,2,2,108,0
10417,103,0.92,1,0,2,3,4,5,,,1,15.33724311,1
10418,57,0.866,0,0,,,,9,,,0,59,0
10419,21,0.690159652,1,1,0,3,4,9,7,4,1,52.44992744,1
10420,21,0.624,0,1,0,3,4,4,5,3,2,17,1
10421,103,0.903384935,1,1,0,3,4,3,8,,2,101.2301292,1
10422,83,0.923,2,1,0,4,4,12,3,4,1,81,0
10423,136,0.897,1,0,0,4,4,25,3,5,5,46,0
10424,100,0.887,1,1,0,3,4,18,2,4,1,37,0
10425,21,0.624,1,1,0,4,4,17,6,4,5,168,1
10426,36,0.893,1,1,0,3,2,3,2,4,1,258,0
10427,21,0.624,0,1,0,4,4,7,3,,2,20,0
10428,103,0.92,0,0,0,2,,2,,,,131,0
10429,158,0.766,0,1,0,3,4,6,6,4,2,33,0
10430,103,0.92,1,0,0,3,5,6,8,4,1,12,0
10431,21,0.624,0,1,0,4,4,5,,4,1,49.89860639,1
10432,136,0.897,0,0,2,3,4,2,5,4,1,9,0
10433,102,0.804,1,0,0,3,2,,,,1,91,1
10434,94,0.698,1,1,1,3,4,4,,,1,28,1
10435,165,0.903,1,1,0,3,2,6,3,2,0,71,0
10436,21,0.624,1,1,0,3,4,6,6,4,1,60,0
10437,103,0.92,1,1,0,3,4,6,,4,2,51,0
10438,103,0.92,0,0,2,3,4,5,,5,1,112,1
10439,103,0.92,0,1,0,3,4,12,8,4,3,224,0
10440,160,0.92,2,0,2,3,4,9,,,1,12,0
10441,100,0.887,1,0,0,3,2,5,1,4,2,45,1
10442,21,0.624,1,1,0,3,4,10,8,4,0,64,1
10443,102,0.804,1,1,0,4,4,11,3,4,1,11,0
10444,54,0.856,1,1,2,3,4,15,1,4,3,332,0
10445,21,0.624,1,1,0,3,4,9,6,4,0,8,1
10446,127,0.745,0,0,1,4,3,5,7,4,5,9,0
10447,21,0.624,0,0,2,3,4,1,,,1,91.77648576,1
10448,67,0.855,1,1,0,3,4,14,,,5,143,0
10449,75,0.928265764,0,1,0,3,4,13,,,1,251.8857355,1
10450,103,0.91935836,1,0,2,3,4,4,,,1,47.3051126,1
10451,21,0.831534309,1,1,0,3,4,3,3,4,1,39.49435289,1
10452,103,0.888475595,1,1,0,3,4,2,,,1,11.13599753,1
10453,83,0.923,0,1,0,3,4,14,5,2,4,18,0
10454,136,0.897,1,1,2,4,4,0,,,2,14,0
10455,21,0.803477119,1,1,0,3,4,5,6,4,1,37.21906783,1
10456,114,0.926,1,1,0,2,,6,4,4,5,52,0
